574715412fe7aa8a9b5db93614bc5abd,10 March 2021  08:35 AM,10 March 2021  08:55 AM,20 хв,"8,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00",-
311bc1f2b38f5dba6748df4407318153,10 March 2021  08:35 AM,10 March 2021  08:51 AM,15 хв 7 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
212b8a7ebef6a884914303252fb38e52,10 March 2021  08:36 AM,10 March 2021  08:51 AM,15 хв 11 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
d8e9e4489097ee331b85d3e1bbc75a01,10 March 2021  08:36 AM,10 March 2021  08:47 AM,11 хв 37 сек,"7,00","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,00","0,00","0,50"
cef0127e7a40ae3d88b61112a638b9dc,10 March 2021  08:36 AM,10 March 2021  08:51 AM,15 хв 5 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
16e478fb74aaf31147182ede2a836915,10 March 2021  08:36 AM,10 March 2021  08:49 AM,12 хв 48 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
ef8301f1f92e0418439666ae2214dff7,10 March 2021  08:36 AM,10 March 2021  08:55 AM,18 хв 53 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
d60696dfa06e69f9ddbd989600fdf05c,10 March 2021  08:36 AM,10 March 2021  08:56 AM,20 хв,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f802e8ac0e91d5030ea6388f72669ace,10 March 2021  08:36 AM,10 March 2021  08:48 AM,11 хв 53 сек,"7,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,00","0,00","0,50","0,50"
cd65c7cd129c27454e243a84b8ba9ca2,10 March 2021  08:37 AM,10 March 2021  08:57 AM,20 хв 1 сек,"6,00","0,50","0,50","0,00","0,50","0,50","0,00","0,00",-,"0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,50","0,50","0,00"
5d781f72033dcf88a4cfb2fee96f6454,10 March 2021  08:37 AM,10 March 2021  08:55 AM,17 хв 43 сек,"2,00","0,00","0,00","0,00","0,00","0,50","0,00","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,00","0,00","0,00","0,50"
5549c1f8b7b574d12316b0768a40d63e,10 March 2021  08:37 AM,10 March 2021  08:57 AM,19 хв 59 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
